id,lat,lon,x,y,diam
06-1-069998,33.2819,49.5221,1501675.9920397731,1009218.7164815008,3182.0
08-1-096983,23.8497,106.212,3220703.6952497647,723202.8106108379,4809.490000000001
07-1-103011,-27.3682,39.8074,1207093.739674288,-829895.5190782079,4191.56
08-1-101025,24.5522,155.477,4714583.553895489,744504.9642838029,3212.49
08-1-085111,21.6124,128.177,3886756.0873162076,655360.3787068883,3483.0899999999997
07-1-194262,-49.5646,88.7957,2692583.12725765,-1502964.7344327993,5897.48
05-1-054092,-24.0416,-40.79399999999998,-1237010.7572027533,-729021.8615572321,5742.36
09-1-081424,-21.8281,155.3,4709216.320870414,-661901.1253933773,3944.29
02-1-047446,13.1083,-139.246,-4222405.253161118,397487.57436487864,8247.85
07-1-020099,-5.28466,54.5107,1652947.0579656851,-160248.5970524858,3213.32
05-1-120031,-54.5266,-12.422000000000025,-376676.6589687856,-1653429.199237429,3011.42
04-1-088608,44.6436,-42.42700000000002,-1286528.7884453908,1353743.52699556,4398.3
07-1-107427,-28.5585,15.9682,484209.32424290373,-865989.4030880729,3387.1699999999996
03-1-088157,-28.7674,-114.83099999999999,-3482060.652555509,-872323.9509916777,3826.02
02-1-119662,34.5769,-117.47,-3562083.974324839,1048487.4552807742,5636.0
02-1-165015,52.3851,-147.812,-4482155.072894383,1588491.7443041129,4261.219999999999
08-1-135488,33.5676,168.516,5109969.720075973,1017882.0976976801,3686.67
09-1-012452,-3.14126,91.1633,2764376.691721867,-95253.5277533638,6251.0
02-1-177232,57.7808,-99.572,-3019356.6484334124,1752107.4461876964,3590.84
02-1-140226,42.6481,-133.92,-4060903.0888020983,1293233.2812241695,3083.7599999999998
02-1-139408,42.8585,-160.22,-4858407.20495723,1299613.3141534107,3310.14
09-1-077186,-20.9897,100.415,3044919.2328409706,-636478.0283977704,4557.8
04-1-098484,51.4417,-28.541999999999973,-865489.0678060737,1559884.6955139702,3468.54
02-1-022243,6.30235,-130.992,-3972116.3187601883,191108.3675456385,6496.52
03-1-121345,-42.5896,-136.361,-4134922.3871874474,-1291459.3652243568,3628.05
08-1-194495,49.0986,95.7552,2903618.4845345183,1488834.0531351457,3203.98
09-1-065973,-16.7722,162.864,4938582.143478681,-508589.29798392,5675.049999999999
09-1-021683,-4.64358,116.472,3531821.2706015385,-140808.90356257206,4692.12
02-1-131923,39.4432,-138.008,-4184864.9453360224,1196049.9754498126,3355.46
08-1-195736,50.858,117.8,3572090.6799648087,1542184.9558713941,3574.6000000000004
08-1-027428,7.50508,127.543,3867531.0831472976,227579.17080127582,6583.53
04-1-024530,15.3639,-80.49200000000002,-2440787.122340641,465884.92358159024,3508.24
05-1-057777,-26.3342,-56.54399999999998,-1714603.5263831078,-798541.1747396372,3677.14
07-1-045042,-12.9281,72.0551,2184952.0471471334,-392023.3066184469,3088.7400000000002
07-1-088805,-23.8603,76.7028,2325885.882913453,-723524.2381253338,3100.0200000000004
09-1-032282,-7.60191,143.555,4353068.570138779,-230515.3808228462,7996.18
03-1-072566,-23.9358,-164.621,-4991860.270173913,-725813.6510823572,7649.03
03-1-099929,-33.6049,-148.069,-4489948.173953389,-1019013.158668501,5363.58
09-1-084627,-23.252,93.4323,2833180.3738342617,-705078.5440623238,4173.650000000001
06-1-117980,55.8243,68.0467,2063403.9293069728,1692779.8110828479,3674.78
02-1-175403,58.0691,-179.98,-5457596.609338423,1760849.6681149788,8952.21
03-1-088881,-30.4234,-99.303,-3011199.6671693157,-922539.4192940693,3491.0899999999997
04-1-012907,8.10401,-65.37900000000002,-1982510.3273804695,245740.73507081167,7052.84
07-1-087783,-22.5952,76.9522,2333448.526509236,-685162.1675037424,3531.7599999999998
08-1-014284,3.52879,164.579,4990586.689456098,107004.73574323444,5473.38
09-1-138193,-36.7717,106.016,3214760.3185666315,-1115041.1447916974,4529.07
07-1-211750,-54.4156,64.0158,1941173.5360822682,-1650063.3073403484,3789.04
09-1-128690,-33.3965,135.964,4122884.0170690604,-1012693.7724401084,5139.62
02-1-083404,22.9625,-148.49,-4502714.304481956,696299.9341145324,8181.749999999999
08-1-085217,22.0322,126.912,3848397.0490296595,668090.1212149463,9193.73
09-1-180216,-52.8066,92.9143,2817472.8783145524,-1601273.036507892,4202.8
08-1-214610,58.233,115.128,3491066.6876314813,1765819.6652494967,3173.4900000000002
07-1-062689,-16.6868,75.3069,2283557.518056383,-505999.6838576976,3773.48
09-1-019498,-4.28824,116.439,3530820.6000375412,-130033.80422285479,3685.6800000000003
08-1-075581,19.4451,114.525,3472781.7073257198,589640.5813326291,3303.9100000000003
07-1-181398,-46.8968,25.136,762207.7362614213,-1422068.1001712536,3999.52
05-1-073961,-34.0626,-53.04599999999999,-1608532.4465994332,-1032892.1561576343,3557.0
08-1-143864,36.2115,149.647,4537798.4209226975,1098054.003884089,3593.07
07-1-034333,-9.77116,17.559,532447.7100976408,-296294.3087304325,4019.75
07-1-032261,-8.65245,22.6772,687648.6822385226,-262371.2733774322,3007.5699999999997
09-1-046411,-12.0812,107.49,3259456.9370918274,-366342.46114423475,3502.8100000000004
09-1-036577,-8.96845,113.322,3436302.7167654675,-271953.4521114634,3569.8500000000004
05-1-123405,-55.2277,-88.90499999999997,-2695897.469459009,-1674688.9002198004,3260.31
07-1-064209,-16.9824,44.6829,1354935.2346672288,-514963.2662430761,5551.25
07-1-184815,-46.8356,87.6254,2657095.710256268,-1420212.3111252955,3127.0099999999998
02-1-147745,45.5434,-118.19399999999999,-3584038.0800319235,1381028.4777072095,4385.96
08-1-144387,35.8629,137.332,4164366.3604492964,1087483.2839262306,3919.54
07-1-208047,-54.0308,29.3531,890084.3373351021,-1638394.8820971358,3207.23
07-1-218177,-57.5075,83.911,2544462.657440807,-1743820.0745167763,3997.52
08-1-092321,24.3139,177.564,5384335.394713678,737278.9098777281,4207.200000000001
09-1-064785,-16.1152,161.37,4893279.057945002,-488666.85675525374,5751.280000000001
08-1-035087,8.01988,90.8264,2754160.7549639707,243189.631599628,4888.02
08-1-041350,10.881,141.592,4293543.833256174,329948.3759651705,3820.6600000000003
07-1-070630,-20.086,87.4944,2653123.351350704,-609074.8166194664,3894.66
09-1-094865,-25.059,123.082,3732258.6169051663,-759872.838278762,3560.96
05-2-014496,-51.9995,-11.276999999999987,-341956.4227331333,-1576799.0603805608,6707.2300000000005
08-1-024238,6.54088,126.465,3834842.511390064,198341.39632231084,6028.32
08-1-178958,44.2114,112.615,3414864.1080155936,1340637.7749422423,3581.2599999999998
05-1-095740,-43.9212,-1.7769999999999868,-53884.593703713224,-1331837.9386491543,3124.54
02-1-014862,4.00476,-139.963,-4244147.095415234,121437.74084461688,3023.81
05-1-080517,-36.5577,-44.803999999999974,-1358607.3924035926,-1108551.9478009294,3357.8100000000004
09-1-106225,-28.478,179.864,5454079.100689222,-863548.373378929,3219.7200000000003
05-1-076301,-35.3791,-33.156000000000006,-1005401.0066631004,-1072812.846991027,3255.33
05-1-067207,-30.2661,-32.09800000000001,-973318.9019143505,-917769.5562723507,3109.9700000000003
07-1-206312,-52.6725,8.41332,255120.05059050536,-1597206.6752160136,4397.55
07-1-034099,-10.0371,12.1239,367637.2682073459,-304358.5005422308,4161.39
04-1-107997,55.5148,-66.82400000000001,-2026327.5687433656,1683394.7341265737,3069.48
02-1-076697,20.5046,-137.328,-4164245.0670476,621768.1711070155,3489.29
08-1-116745,29.4405,91.526,2775374.9709207057,892734.5981621728,3104.39
02-1-059059,16.0446,-170.679,-5175559.127043409,486526.02821530873,9241.58
03-1-031438,-10.6139,-146.767,-4450467.171701147,-321849.00906688016,4411.83
09-1-126624,-33.6209,98.3134,2981191.6795895775,-1019498.3322752872,3222.87
04-1-103471,53.939,-77.22500000000002,-2341720.736504944,1635611.1985281988,3052.87
02-1-000513,43.353,-130.196,-3947978.931822566,1314608.2109381524,9151.93
07-1-216028,-55.6471,45.8572,1390543.9450703077,-1687406.5133876887,6153.1900000000005
03-1-033529,-11.5532,-155.479,-4714644.200596337,-350331.7321202838,3547.22
08-1-024733,6.4528,110.062,3337448.59438274,195670.51561695177,3294.5299999999997
07-1-145688,-38.3001,89.2737,2707077.6887603938,-1161387.3535799677,3158.5899999999997
08-1-027721,7.5554,132.876,4029245.5109592867,229105.041794619,7184.25
03-1-157743,-58.3636,-107.11600000000001,-3248116.0040331963,-1769779.8948148906,4045.21
03-1-084614,-28.0449,-135.668,-4113908.305343512,-850415.3303102297,6019.58
08-1-034405,7.99672,110.029,3336447.9238187433,242487.34280380464,4480.43
07-2-002398,-32.1973,60.0058,1819576.900881429,-976330.0106114681,3120.12
03-1-039272,-14.2723,-176.531,-5353011.373725533,-432783.9542585886,6889.160000000001
09-1-075149,-19.2057,138.768,4207910.691658375,-582381.1712410877,3515.98
02-1-023914,6.54042,-163.264,-4950711.483648341,198327.44758111576,5174.97
02-1-042282,11.6709,-165.356,-5014147.932735662,353900.7904652062,8151.68
02-1-146505,44.4682,-105.72800000000001,-3206027.1936444766,1348424.811331164,4607.58
09-1-128270,-33.5119,123.24,3737049.706272182,-1016193.0870790549,3159.1200000000003
04-1-038781,22.639,-82.07799999999997,-2488879.9561133403,686490.3302523202,8580.24
03-1-149616,-56.1304,-179.063,-5429790.0969994785,-1702061.78864768,3118.52
08-1-017142,4.48589,90.203,2735257.1783095556,136027.21443418795,6315.52
08-1-104921,26.2627,139.978,4244601.945671596,796373.0551843105,3675.64
05-1-061268,-27.6334,-71.25400000000002,-2160660.011122348,-837937.2716106923,3205.16
05-1-104275,-48.0596,-52.377999999999986,-1588276.448516101,-1457328.0920444545,5827.75
08-1-149275,37.0064,150.214,4554991.76061319,1122158.0351362454,8198.62
02-1-080082,21.5568,-126.53899999999999,-3837086.4393214504,653674.4004233056,3908.02
08-1-020361,5.4627,164.806,4997470.090002379,165647.36636200137,3960.17
03-1-037270,-13.0307,-134.596,-4081401.673688824,-395134.4823719646,6681.2699999999995
09-1-107233,-28.5991,151.075,4581100.1653283825,-867220.5311152934,7235.9400000000005
09-1-080192,-20.4736,177.377,5378664.928184363,-620828.1472438668,4022.9100000000003
07-1-220303,-57.3001,23.4728,711773.9398359759,-1737531.0116388076,3198.3199999999997
02-1-131593,38.7696,-123.713,-3751392.6510228044,1175624.1666041056,3225.1400000000003
09-1-137404,-37.2674,128.451,3895064.6853324245,-1130072.4295969484,4557.69
04-1-098540,51.675,-29.781000000000006,-903059.6989815959,1566959.1331679244,3520.34
03-1-125850,-45.1476,-163.19,-4948467.555716954,-1369026.495609331,3994.35
09-1-053011,-12.6166,92.7725,2813173.0272244075,-382577.5829613243,3693.85
08-1-001251,30.8492,171.701,5206549.59117689,935451.1019046722,9666.9
03-1-038923,-12.2123,-175.55,-5323264.166959442,-370317.8523848408,4576.01
07-1-196213,-50.2072,41.5572,1260153.538246465,-1522450.5194153578,8342.01
09-1-011557,-1.47107,109.152,3309854.345496764,-44607.77110845358,3722.27
02-1-117903,33.8909,-124.65899999999999,-3780078.54052405,1027685.6368898076,3539.48
08-1-013413,3.60079,177.738,5389611.657687481,109188.0169737732,4462.29
09-1-058383,-15.4417,152.455,4622946.38891371,-468244.0802445891,5743.55
09-1-191948,-59.4735,174.912,5303917.869388835,-1803435.7814506541,7708.2699999999995
08-1-187551,47.4804,94.5595,2867360.854432363,1439764.8074787871,3084.45
09-1-028039,-6.0514,111.365,3376959.9199854066,-183498.72275669817,3472.31
05-1-001487,-52.9454,-71.65100000000001,-2172698.381240735,-1605481.917546764,9358.029999999999
05-1-026238,-10.5975,-3.7409999999999854,-113439.65393674278,-321351.70611992414,4477.62
04-2-016093,45.0029,-76.02300000000002,-2305272.0692951167,1364638.7068029565,3338.07
03-1-052615,-17.9839,-165.274,-5011661.418000882,-545332.1016928619,3510.7400000000002
02-1-030458,8.4313,-117.80000000000001,-3572090.6799648097,255665.26443113154,5374.29
07-1-118704,-31.4427,87.0545,2639784.109499121,-953448.0103814049,3236.48
07-1-188398,-48.1998,25.2345,765194.5862782,-1461579.4257739203,3647.8199999999997
07-1-215123,-55.8913,15.7248,476828.6207496657,-1694811.475561266,3847.3799999999997
04-2-006536,11.2535,-77.82499999999999,-2359914.7467594333,341243.8239981662,6910.490000000001
04-2-003896,7.46292,-83.13499999999999,-2520931.737511667,226300.73834739366,8808.12
02-1-030262,8.46361,-112.27199999999999,-3404463.1988201104,256645.01188333577,9413.77
09-1-016336,-2.73105,169.091,5127405.64656986,-82814.58617587345,3061.9
03-1-088082,-29.8187,-118.72900000000001,-3600261.072508844,-904202.8892925862,6567.1900000000005
07-1-160515,-42.4684,10.3264,313131.0458199372,-1287784.1751529498,3518.54
02-1-145133,44.3096,-146.898,-4454439.53060671,1343615.527953894,4076.04
08-1-121565,29.4466,175.237,5313772.9582766825,892919.57059976,6332.639999999999
07-1-143228,-37.4199,50.6677,1536414.4222856788,-1134696.740536631,3205.36
02-1-168613,53.5714,-96.05000000000001,-2912557.8082395582,1624464.3349122815,4837.28
09-1-191207,-59.7511,101.256,3070421.1705476795,-1811853.543528398,3150.47
09-1-150804,-40.6384,148.129,4491767.574978838,-1232292.4438767564,3170.07
03-1-119657,-41.3028,-164.35,-4983642.642208967,-1252439.2778985612,3356.87
07-1-139996,-37.2711,10.204,309419.4677280213,-1130184.6259935177,4072.94
03-1-023251,-6.93739,-110.524,-3351457.982278697,-210364.90799899038,3285.26
08-1-080706,20.201,160.745,4874326.963929908,612562.0019182437,5126.36
08-1-087041,22.8414,93.6095,2838553.6715294207,692627.7763781679,3927.3799999999997
09-1-103919,-27.2817,137.759,4177314.4310804084,-827272.5492665189,4755.68
07-1-180108,-46.8725,0.251134,7615.224285418356,-1421331.2427559467,3593.27
09-1-074470,-19.4868,150.743,4571032.812987565,-590905.0650453161,3024.4399999999996
02-1-080993,21.6189,-148.174,-4493132.125747926,655557.4804846452,3380.81
08-1-006025,0.796988,177.056,5368931.132698211,24167.346407842047,6007.55
09-1-189508,-58.5825,170.624,5173891.342770081,-1776417.6762227372,3394.1499999999996
08-1-216586,59.2373,167.899,5091260.212864274,1796273.4060804702,4155.87
05-1-050070,-21.2415,-0.7970000000000255,-24167.710288047907,-644113.4480345711,3011.02
08-1-082643,21.4978,162.236,4919539.079412315,651885.3227482807,3250.28
04-1-108531,56.2664,-84.11599999999999,-2550678.9442777573,1706185.7643053643,3075.02
09-1-064616,-16.7493,156.092,4733232.414406341,-507894.8932592069,4883.46
03-1-053756,-18.407,-142.275,-4314254.6815958675,-558161.9112573195,3034.79
07-1-002518,-57.0279,24.7155,749456.7674080664,-1729276.9956533543,6746.47
07-1-176706,-46.159,66.7152,2023028.3882172175,-1399695.532228316,5044.54
02-1-143008,44.2787,-149.475,-4532582.804649743,1342678.5364257877,3748.5
02-1-171239,55.6766,-167.809,-5088531.1113261,1688301.052225201,5801.08
04-1-065969,30.0539,-2.187999999999988,-66347.49072803871,911334.9413123461,3184.45
07-1-183779,-46.9027,64.8419,1966223.655867658,-1422247.007938756,3145.4900000000002
03-1-035846,-11.9615,-95.56599999999997,-2897881.3066342687,-362712.756098464,4613.0
02-1-142946,43.6931,-147.824,-4482518.953099473,1324921.1824174058,3117.61
03-1-067272,-23.0503,-165.925,-5031401.919127003,-698962.3242817728,4801.21
02-1-071826,19.6899,-115.811,-3511777.535971176,597063.7375164609,7624.27
09-1-099592,-26.1018,135.586,4111421.790608732,-791494.028101065,3603.49
05-1-001429,-52.4072,-1.0409999999999968,-31566.607791539514,-1589161.8903484868,4118.38
04-2-002762,4.94632,-85.404,-2589735.4196240623,149988.99466997906,3267.88
05-1-104200,-48.1726,-55.81400000000002,-1692467.4805734798,-1460754.6306423834,4711.67
05-1-127485,-57.9322,-23.74599999999998,-720058.279171853,-1756698.4014419129,3847.58
03-1-011739,-4.36359,-133.339,-4043285.2222056673,-132318.66867731445,5243.97
07-1-081718,-21.7385,47.5008,1440383.4038274395,-659184.1531953735,4140.34
02-1-009009,1.50596,-176.924,-5364928.450442223,45665.752804752155,5906.17
08-1-164198,40.7891,91.7833,2783177.168984839,1236862.1727856756,4104.62
06-1-006079,2.9398,33.0902,1003405.7302051913,89144.58557691464,6680.54
04-1-026189,15.575,-17.202999999999975,-521652.59734664275,472286.1828561281,3302.29
02-1-088724,23.771,-162.612,-4930940.6591717955,720816.3629324574,4141.57
06-2-015594,42.1763,77.1837,2340468.3821324264,1278926.7244940556,3423.12
05-1-000427,-28.8762,-15.896999999999991,-482050.3016927041,-875623.1315178253,6272.45
03-1-151346,-56.0993,-132.395,-4014659.979405271,-1701118.732449489,4579.64
08-1-095393,23.6907,133.521,4048804.071982863,718381.3978933981,3394.05
05-1-039884,-17.4707,-5.26400000000001,-159622.11663272316,-529770.1582551884,3834.96
08-1-033040,8.39434,138.908,4212155.960717755,254544.51339945494,7169.46
06-2-002127,3.04637,71.4778,2167446.3769472716,92376.14503161625,4132.52
02-1-035761,9.42713,-134.561,-4080340.3564239787,285862.1664840123,7839.5
05-1-082380,-38.0611,-23.35899999999998,-708323.1425577071,-1154140.072828596,3560.94
09-1-147857,-39.9899,127.497,3866136.2090277863,-1212627.7511266952,4357.3
02-1-102414,28.3326,-158.675,-4811557.628551919,859139.3582272576,6406.67
09-1-109110,-28.7035,104.858,3179645.8787754667,-870386.2888995747,4470.240000000001
09-1-063162,-16.6825,128.905,3908831.4864249886,-505869.2934508738,6946.88
08-1-097249,23.8941,101.288,3071391.517761253,724549.1673696702,6089.92
07-1-124017,-33.6705,39.0654,1184593.813659569,-1021002.370456325,6853.17
08-1-048293,12.9527,151.844,4604418.821804553,392769.261038881,6577.21
03-1-123097,-44.2405,-102.56599999999997,-3110144.759603315,-1341520.1844395848,3348.51
02-1-175981,58.2307,-154.215,-4676315.485660212,1765749.921543521,3808.9300000000003
09-1-065812,-16.9836,168.197,5100296.571290671,-514999.65426358505,5024.49
07-1-095989,-24.2974,50.7624,1539286.0435708456,-736778.5745957297,3057.6400000000003
07-1-051475,-13.6052,72.6609,2203321.9328340827,-412555.2471906385,3205.86
09-1-170522,-49.0632,109.107,3308489.7947276775,-1487760.6065301308,3231.35
08-1-207759,54.3952,146.767,4450467.171701147,1649444.710991696,6112.95
06-1-000265,42.6609,78.4796,2379764.411947082,1293621.4201095987,9937.23
07-1-113420,-30.3082,43.7162,1325621.6518122037,-919046.1693252072,5034.2
02-1-068477,18.9989,-154.855,-4695722.429931668,576110.3023733735,3754.06
03-1-031713,-11.1867,-154.45,-4683441.473009887,-339218.22418983304,4913.43
07-1-175666,-45.8484,88.8731,2694930.154580479,-1390277.099586575,5847.32
08-2-001860,56.3604,135.006,4093834.247362725,1709036.1592452342,4132.04
05-1-129772,-59.6199,-82.344,-2496945.9673261647,-1807875.1199527497,3162.23
09-1-062064,-15.5977,108.797,3299089.556096191,-472974.52291075635,3191.47
08-1-171575,42.1019,116.133,3521541.654807752,1276670.6672224991,8525.380000000001
07-1-136792,-36.857,65.5189,1986752.5641048073,-1117627.7265828773,5211.37
08-1-133774,32.7534,143.845,4361862.341761783,993192.8257823377,3494.37
08-1-004928,0.750636,152.696,4630254.316365929,22761.79846898187,5557.03
02-1-050941,13.4907,-161.664,-4902194.122969701,409083.22356707347,4041.2999999999997
02-1-155923,49.2128,-175.408,-5318958.251199212,1492296.9797535837,3952.1099999999997
07-1-213548,-55.2799,13.7359,416518.50909107487,-1676271.7791119409,4329.96
